Order Date,Region,Sales Channel,Category,Product Name,Quantity,Unit Price,Total Sales,Profit
2024-12-21,North,In-Store,Electronics,Laptop,4,1827.1,7308.4,2701.16
2024-12-22,North,In-Store,Office Supplies,Binder Pack,21,32.68,686.28,325.08
2024-12-22,North,Online,Furniture,Office Chair,20,358.04,7160.8,2062.18
2024-12-22,South,Online,Electronics,Smartphone,11,741.37,8155.07,1874.05
2024-12-23,East,Online,Electronics,Headphones,11,293.76,3231.36,1166.4
2024-12-23,West,Online,Office Supplies,Binder Pack,3,17.59,52.77,11.27
2024-12-23,West,In-Store,Furniture,Bookshelf,20,241.54,4830.8,1748.62
2024-12-23,South,Online,Electronics,Laptop,9,1105.09,9945.81,4717.65
2024-12-23,East,In-Store,Electronics,Laptop,21,1677.12,35219.52,13812.84
2024-12-23,East,In-Store,Office Supplies,Printer Paper,6,21.45,128.7,38.39
2024-12-24,East,Online,Electronics,Monitor,17,168.93,2871.81,1283.47
2024-12-24,North,Online,Furniture,Desk,7,573.7,4015.9,1941.38
2024-12-24,East,Online,Electronics,Monitor,14,242.16,3390.24,1682.88
2024-12-25,South,In-Store,Electronics,Headphones,4,156.19,624.76,155.97
2024-12-25,North,Online,Electronics,Monitor,6,246.29,1477.74,318.77
2024-12-25,Central,Online,Furniture,Desk,24,578.77,13890.48,5514.21
2024-12-25,West,Online,Electronics,Headphones,5,183.79,918.95,432.18
2024-12-26,South,Online,Office Supplies,Stapler,9,5.02,45.18,17.41
2024-12-26,Central,In-Store,Furniture,Office Chair,23,133.28,3065.44,935.66
2024-12-26,South,Distributor,Furniture,Bookshelf,8,207.86,1662.88,419.29
2024-12-26,West,In-Store,Furniture,Bookshelf,1,208.26,208.26,97.08
2024-12-26,East,Online,Furniture,Bookshelf,14,139.85,1957.9,705.17
2024-12-27,West,Online,Furniture,Bookshelf,12,117.34,1408.08,526.73
2024-12-27,Central,Online,Electronics,Smartphone,23,759.83,17476.09,4253.14
2024-12-27,East,Online,Electronics,Laptop,19,2164.23,41120.37,14114.17
2024-12-28,East,Online,Office Supplies,Binder Pack,18,38.36,690.48,200.94
2024-12-29,Central,Distributor,Furniture,Desk,20,689.32,13786.4,2801.7
2024-12-30,North,Online,Electronics,Laptop,9,899.5,8095.5,2636.4
2024-12-30,West,In-Store,Electronics,Monitor,19,488.28,9277.32,2263.7
